,rouge-2n,number of Unique sentences,chapter-title,source
4237,0.10441283826450179,13,Paradise Lost.book ix,sparknotes
4238,0.11445109669450879,34,Paradise Lost.book x,sparknotes
4239,0.07267798603447533,4,Northanger Abbey.chapter i,gradesaver
4240,0.05367055850011869,6,Northanger Abbey.chapter ii,gradesaver
4241,0.06405927551578669,6,Northanger Abbey.chapter iii,gradesaver
4242,0.034858045554638215,4,Northanger Abbey.chapter iv,gradesaver
4243,0.06138768202303773,6,Northanger Abbey.chapter v,gradesaver
4244,0.05317785839392713,5,Northanger Abbey.chapter vi,gradesaver
4245,0.0659245903854777,8,Northanger Abbey.chapter vii,gradesaver
4246,0.05357980759304612,6,Northanger Abbey.chapter ix,gradesaver
4247,0.05828132540783223,10,Northanger Abbey.chapter x,gradesaver
4248,0.07239901640104102,8,Northanger Abbey.chapter xi,gradesaver
4249,0.07987362778189201,7,Northanger Abbey.chapter xii,gradesaver
4250,0.0655894074369757,7,Northanger Abbey.chapter xiii,gradesaver
4251,0.06746769412432936,7,Northanger Abbey.chapter xiv,gradesaver
4252,0.057532330917296925,5,Northanger Abbey.chapter xv,gradesaver
4253,0.03943765323342667,5,Northanger Abbey.chapter viii,gradesaver
4254,0.08433898107932394,3,Northanger Abbey.chapter xvi,gradesaver
4255,0.05459483741532871,4,Northanger Abbey.chapter i,sparknotes
4256,0.03156129816004732,5,Northanger Abbey.chapter ii,sparknotes
4257,0.04242290513712445,7,Northanger Abbey.chapter iii,sparknotes
4258,0.052849767459013354,4,Northanger Abbey.chapter iv,sparknotes
4259,0.09109818563147044,6,Northanger Abbey.chapter v,sparknotes
4260,0.03486188297196741,4,Northanger Abbey.chapter vi,sparknotes
4261,0.06789310981306465,7,Northanger Abbey.chapter vii,sparknotes
4262,0.02366627952917018,4,Northanger Abbey.chapter viii,sparknotes
