,rouge-1n,number of Unique sentences,chapter-title,source
128,0.25439317238864434,8,Dracula-chapter-15,pinkmonkey
129,0.2736563696281436,8,Dracula-chapter-16,pinkmonkey
130,0.20953406532103663,6,Dracula-chapter-17,pinkmonkey
131,0.2791574582065267,4,Dracula-chapter-18,pinkmonkey
132,0.2571955068047814,8,Dracula-chapter-19,pinkmonkey
133,0.21902873242596158,5,Dracula-chapter-20,pinkmonkey
134,0.2774306822409792,6,Dracula-chapter-21,pinkmonkey
135,0.23997639032620602,4,Dracula-chapter-22,pinkmonkey
136,0.23403240914382545,8,Dracula-chapter-23,pinkmonkey
137,0.24918661371229367,10,Dracula-chapter-24,pinkmonkey
138,0.2000329765746282,7,Dracula-chapter-25,pinkmonkey
139,0.23263042650008584,9,Dracula-chapter-26,pinkmonkey
140,0.2578448024254719,9,Dracula-chapter-27,pinkmonkey
141,0.24717146557518896,6,Dracula-chapter-1,novelguide
142,0.2735357772156554,10,Dracula-chapter-2,novelguide
143,0.28539266079460307,9,Dracula-chapter-3,novelguide
144,0.2760258090242841,16,Dracula-chapter-4,novelguide
145,0.24821112029291587,8,Dracula-chapter-5,novelguide
146,0.22057546786937823,11,Dracula-chapter-6,novelguide
147,0.2631729808564376,9,Dracula-chapter-7,novelguide
148,0.2721866430555081,9,Dracula-chapter-8,novelguide
149,0.24187587747145511,13,Dracula-chapter-9,novelguide
150,0.2856468276793246,9,Dracula-chapter-10,novelguide
151,0.2639219590118806,11,Dracula-chapter-11,novelguide
152,0.2732180774044287,9,Dracula-chapter-12,novelguide
153,0.23497797675501797,6,Dracula-chapter-13,novelguide
154,0.2693955880562409,4,Dracula-chapter-14,novelguide
155,0.2932228102294628,7,Dracula-chapter-15,novelguide
156,0.28006111079175205,8,Dracula-chapter-16,novelguide
157,0.2665413403231142,4,Dracula-chapter-17,novelguide
158,0.23040646301062204,5,Dracula-chapter-18,novelguide
159,0.2170708222207894,8,Dracula-chapter-19,novelguide
