,bartscore,number of Unique sentences,chapter-title,source
2685,-2.697591137886047,6,Dr. Jekyll and Mr. Hyde.chapter 8,sparknotes
2686,-3.2353583686053753,6,Dr. Jekyll and Mr. Hyde.chapter 9,sparknotes
2687,-2.9518418068235572,7,Dr. Jekyll and Mr. Hyde.chapter 10,sparknotes
2688,-3.290281728903453,7,Dr. Jekyll and Mr. Hyde.chapter 1,novelguide
2689,-2.792926991979281,4,Dr. Jekyll and Mr. Hyde.chapter 2,novelguide
2690,-2.9344295969715826,5,Dr. Jekyll and Mr. Hyde.chapter 3,novelguide
2691,-2.9459283510843917,6,Dr. Jekyll and Mr. Hyde.chapter 4,novelguide
2692,-3.023130581492469,2,Dr. Jekyll and Mr. Hyde.chapter 5,novelguide
2693,-2.9851544512642754,7,Dr. Jekyll and Mr. Hyde.chapter 6,novelguide
2694,-3.150687595208486,3,Dr. Jekyll and Mr. Hyde.chapter 7,novelguide
2695,-2.7686176972511483,7,Dr. Jekyll and Mr. Hyde.chapter 8,novelguide
2696,-3.116126310825348,4,Dr. Jekyll and Mr. Hyde.chapter 9,novelguide
2697,-3.0208565857675342,10,Dr. Jekyll and Mr. Hyde.chapter 10,novelguide
2698,-2.793838103612264,4,The Turn of the Screw.chapter v,gradesaver
2699,-3.312387952804565,7,The Turn of the Screw.chapter vi,gradesaver
2700,-3.1699566006660462,6,The Turn of the Screw.chapter vii,gradesaver
2701,-3.1808130460626938,6,The Turn of the Screw.chapter viii,gradesaver
2702,-2.8892906606197357,3,The Turn of the Screw.chapter ix,gradesaver
2703,-2.697386395931244,7,The Turn of the Screw.chapter x,gradesaver
2704,-3.3397677183151244,7,The Turn of the Screw.chapter xi,gradesaver
2705,-2.7952449719111123,2,The Turn of the Screw.chapter xii,gradesaver
2706,-3.3536679995687386,4,The Turn of the Screw.chapter xiii,gradesaver
2707,-2.9107351303100586,5,The Turn of the Screw.chapter xiv,gradesaver
2708,-3.1321623007456463,3,The Turn of the Screw.chapter xv,gradesaver
2709,-2.523745995301467,10,The Turn of the Screw.chapter xvi,gradesaver
2710,-2.8284169365377987,9,The Turn of the Screw.chapter xvii,gradesaver
2711,-2.4801597595214844,6,The Turn of the Screw.chapter xviii,gradesaver
2712,-2.742432326078415,5,The Turn of the Screw.chapter xix,gradesaver
2713,-3.0477280757006477,5,The Turn of the Screw.chapter xx,gradesaver
2714,-2.5535024659974233,7,The Turn of the Screw.chapter xxi,gradesaver
2715,-3.0258441822869435,6,The Turn of the Screw.chapter xxii,gradesaver
2716,-2.8245600859324136,7,The Turn of the Screw.chapter xxiii,gradesaver
2717,-2.5960299294927847,9,The Turn of the Screw.chapter xxiv,gradesaver
2718,-3.5688929617404934,9,The Turn of the Screw.prologue,shmoop
2719,-3.092609855863783,4,The Turn of the Screw.prologue,cliffnotes
2720,-3.1566796600818634,6,The Turn of the Screw.prologue,sparknotes
2721,-2.1473615680422102,2,The Turn of the Screw.chapter v,sparknotes
2722,-2.813767009311252,4,The Turn of the Screw.chapter vi,sparknotes
2723,-2.5363415628671646,6,The Turn of the Screw.chapter vii,sparknotes
2724,-2.86777811050415,5,The Turn of the Screw.chapter viii,sparknotes
2725,-2.793571277098222,3,The Turn of the Screw.chapter ix,sparknotes
2726,-2.7814740911126137,6,The Turn of the Screw.chapter x,sparknotes
2727,-2.5073533852895102,3,The Turn of the Screw.chapter xi,sparknotes
2728,-2.8829929298824735,4,The Turn of the Screw.chapter xii,sparknotes
2729,-3.07697879076004,6,The Turn of the Screw.chapter xiii,sparknotes
2730,-2.3948951032426624,7,The Turn of the Screw.chapter xiv,sparknotes
2731,-2.6576619148254395,6,The Turn of the Screw.chapter xv,sparknotes
2732,-2.738967932187594,4,The Turn of the Screw.chapter xvi,sparknotes
2733,-2.5575254956881204,7,The Turn of the Screw.chapter xvii,sparknotes
2734,-2.6119213024775187,6,The Turn of the Screw.chapter xviii,sparknotes
2735,-2.521968278017911,4,The Turn of the Screw.chapter xix,sparknotes
2736,-2.514904326862759,6,The Turn of the Screw.chapter xx,sparknotes
2737,-2.787907671928406,6,The Turn of the Screw.chapter xxi,sparknotes
2738,-3.0789878368377686,8,The Turn of the Screw.chapter xxii,sparknotes
2739,-2.8380590493862448,2,The Turn of the Screw.chapter xxiii,sparknotes
2740,-2.5454742487739113,4,The Turn of the Screw.chapter xxiv,sparknotes
2741,-3.164192269245784,6,Candide.chapter 1,shmoop
2742,-3.2128163751433876,4,Candide.chapter 2,shmoop
2743,-3.2551412681738534,6,Candide.chapter 3,shmoop
2744,-2.8962205598751702,6,Candide.chapter 4,shmoop
2745,-3.6424855508587575,5,Candide.chapter 5,shmoop
2746,-3.4444850512913296,1,Candide.chapter 6,shmoop
2747,-3.422581008502415,1,Candide.chapter 7,shmoop
2748,-3.2553250789642334,3,Candide.chapter 8,shmoop
2749,-3.7425166606903075,2,Candide.chapter 9,shmoop
2750,-3.308575020896064,4,Candide.chapter 10,shmoop
2751,-3.1208152047225406,3,Candide.chapter 11,shmoop
2752,-3.2143791258335113,5,Candide.chapter 12,shmoop
2753,-3.1611373523871107,5,Candide.chapter 13,shmoop
2754,-3.2252546350161237,4,Candide.chapter 14,shmoop
2755,-2.907121113368443,5,Candide.chapter 15,shmoop
2756,-3.3691101630528766,6,Candide.chapter 16,shmoop
2757,-3.101591780781746,5,Candide.chapter 17,shmoop
2758,-3.034655653513395,5,Candide.chapter 18,shmoop
2759,-3.192455848058065,8,Candide.chapter 19,shmoop
2760,-3.4269928693771363,4,Candide.chapter 20,shmoop
2761,-2.949654722213745,4,Candide.chapter 21,shmoop
2762,-3.0722668394446373,10,Candide.chapter 22,shmoop
2763,-2.9311887621879578,2,Candide.chapter 23,shmoop
2764,-3.194478064775467,4,Candide.chapter 24,shmoop
2765,-3.3871016025543215,2,Candide.chapter 25,shmoop
2766,-3.3849544405937193,4,Candide.chapter 26,shmoop
2767,-2.897901304066181,1,Candide.chapter 27,shmoop
2768,-3.112728327512741,4,Candide.chapter 28,shmoop
2769,-3.5366974671681723,3,Candide.chapter 29,shmoop
2770,-3.118025819460551,8,Candide.chapter 30,shmoop
2771,-2.975599920749664,6,Candide.chapter 1,sparknotes
2772,-3.184325174851851,3,Candide.chapter 2,sparknotes
2773,-3.032001221179962,6,Candide.chapter 3,sparknotes
2774,-3.133395928144455,5,Candide.chapter 4,sparknotes
2775,-3.372767011324565,5,Candide.chapter 5,sparknotes
2776,-2.7840482145547867,2,Candide.chapter 6,sparknotes
2777,-2.7603964805603027,2,Candide.chapter 7,sparknotes
2778,-2.9021191398302713,3,Candide.chapter 8,sparknotes
2779,-3.175915539264679,2,Candide.chapter 9,sparknotes
2780,-3.4715010970830917,4,Candide.chapter 10,sparknotes
2781,-3.1132534192158623,2,Candide.chapter 11,sparknotes
2782,-3.2584366500377655,4,Candide.chapter 12,sparknotes
2783,-3.095237997445193,4,Candide.chapter 13,sparknotes
2784,-3.4194406611578803,4,Candide.chapter 14,sparknotes
2785,-3.23239072731563,5,Candide.chapter 15,sparknotes
2786,-2.617934516498021,5,Candide.chapter 16,sparknotes
2787,-3.1513503193855286,6,Candide.chapter 17,sparknotes
2788,-3.2710805856264553,5,Candide.chapter 18,sparknotes
2789,-2.826256340200251,9,Candide.chapter 19,sparknotes
2790,-3.2931362560817172,4,Candide.chapter 20,sparknotes
2791,-2.903680239404951,3,Candide.chapter 21,sparknotes
2792,-2.780985494454702,11,Candide.chapter 22,sparknotes
2793,-3.0866690158843992,4,Candide.chapter 23,sparknotes
2794,-2.6947294314702352,4,Candide.chapter 24,sparknotes
2795,-3.7692405836922784,2,Candide.chapter 25,sparknotes
2796,-3.3088724868638177,3,Candide.chapter 26,sparknotes
2797,-2.5248615741729736,1,Candide.chapter 27,sparknotes
2798,-3.427471738595229,5,Candide.chapter 28,sparknotes
2799,-2.838979125022888,2,Candide.chapter 29,sparknotes
2800,-3.059027519226074,7,Candide.chapter 30,sparknotes
2801,-3.018885612487793,4,Candide.chapter 1,novelguide
2802,-2.8501084446907043,3,Candide.chapter 2,novelguide
2803,-3.3476772079100976,3,Candide.chapter 3,novelguide
2804,-3.0456028319895267,7,Candide.chapter 4,novelguide
2805,-2.6003743529319765,4,Candide.chapter 5,novelguide
2806,-3.363074392080307,4,Candide.chapter 6,novelguide
2807,-2.928194910287857,2,Candide.chapter 7,novelguide
2808,-3.0515540093183517,4,Candide.chapter 8,novelguide
2809,-3.2082766464778354,6,Candide.chapter 9,novelguide
2810,-3.309654150690351,4,Candide.chapter 10,novelguide
2811,-3.0965229226992683,5,Candide.chapter 11,novelguide
2812,-2.906148299574852,3,Candide.chapter 12,novelguide
2813,-3.0652957303183417,5,Candide.chapter 13,novelguide
2814,-3.2895151906543307,5,Candide.chapter 14,novelguide
2815,-3.101363778114319,3,Candide.chapter 25,novelguide
2816,-2.6758817732334137,3,Candide.chapter 26,novelguide
2817,-3.6954986538205827,3,Candide.chapter 27,novelguide
2818,-3.4863671302795414,4,Candide.chapter 28,novelguide
2819,-2.8182216031210765,7,Paradise Lost.book 1,gradesaver
2820,-2.8364566220177543,8,Paradise Lost.book 2,gradesaver
2821,-2.9015651657467796,8,Paradise Lost.book 3,gradesaver
2822,-2.767472759882609,13,Paradise Lost.book 4,gradesaver
2823,-2.8219037623632524,8,Paradise Lost.book 5,gradesaver
2824,-2.7982990918336093,5,Paradise Lost.book 6,gradesaver
2825,-2.8533273339271545,3,Paradise Lost.book 7,gradesaver
2826,-2.8964933788075165,7,Paradise Lost.book 8,gradesaver
2827,-2.89098250407439,13,Paradise Lost.book 9,gradesaver
2828,-3.0017297926702,15,Paradise Lost.book 10,gradesaver
2829,-3.1514772839016385,7,Paradise Lost.book 1,shmoop
2830,-3.2627881500456066,17,Paradise Lost.book 2,shmoop
2831,-3.3260585130271263,8,Paradise Lost.book 3,shmoop
2832,-3.091670137185317,13,Paradise Lost.book 4,shmoop
2833,-3.205314521228566,13,Paradise Lost.book 5,shmoop
2834,-3.3107454201270796,12,Paradise Lost.book 6,shmoop
2835,-3.7059855390997494,3,Paradise Lost.book 7,shmoop
2836,-3.2241604094411813,9,Paradise Lost.book 8,shmoop
2837,-2.9549318137921783,13,Paradise Lost.book 9,shmoop
2838,-2.858614661191639,15,Paradise Lost.book 10,shmoop
2839,-2.909133956982539,1,Paradise Lost.book i,cliffnotes
2840,-3.1619736714796587,5,Paradise Lost.book ii,cliffnotes
2841,-3.043607619073656,6,Paradise Lost.book iii,cliffnotes
2842,-3.0205159678178677,8,Paradise Lost.book iv,cliffnotes
2843,-2.9183064590800893,8,Paradise Lost.book v,cliffnotes
2844,-2.806950410207113,5,Paradise Lost.book vi,cliffnotes
2845,-2.9311987486752598,7,Paradise Lost.book vii,cliffnotes
2846,-2.7495090431637235,13,Paradise Lost.book viii,cliffnotes
2847,-3.059624285168118,13,Paradise Lost.book ix,cliffnotes
2848,-2.652790380459206,12,Paradise Lost.book x,cliffnotes
2849,-3.2978976832495794,3,Paradise Lost.book i,sparknotes
2850,-3.439081382751465,6,Paradise Lost.book ii,sparknotes
2851,-3.274108091990153,8,Paradise Lost.book iii,sparknotes
2852,-2.958769836076876,12,Paradise Lost.book iv,sparknotes
2853,-3.2349477052688598,10,Paradise Lost.book v,sparknotes
2854,-2.8938937920790453,3,Paradise Lost.book vi,sparknotes
2855,-2.999006067003523,5,Paradise Lost.book vii,sparknotes
2856,-2.7459688782691956,14,Paradise Lost.book viii,sparknotes
2857,-2.9303441558565413,7,Paradise Lost.book ix,sparknotes
2858,-2.948861618041992,21,Paradise Lost.book x,sparknotes
2859,-2.3230650765555247,3,Northanger Abbey.chapter i,gradesaver
2860,-2.631073090765211,6,Northanger Abbey.chapter ii,gradesaver
2861,-3.0635878086090087,5,Northanger Abbey.chapter iii,gradesaver
2862,-2.9622657895088196,5,Northanger Abbey.chapter iv,gradesaver
2863,-2.8590587774912515,4,Northanger Abbey.chapter v,gradesaver
2864,-3.2327352894677057,6,Northanger Abbey.chapter vi,gradesaver
2865,-3.130388479966384,6,Northanger Abbey.chapter vii,gradesaver
2866,-3.097763703419612,6,Northanger Abbey.chapter ix,gradesaver
2867,-3.1326306430917037,10,Northanger Abbey.chapter x,gradesaver
2868,-3.1711188646463246,7,Northanger Abbey.chapter xi,gradesaver
2869,-3.092371392250061,7,Northanger Abbey.chapter xii,gradesaver
2870,-2.54943509535356,5,Northanger Abbey.chapter xiii,gradesaver
2871,-3.102777902896588,4,Northanger Abbey.chapter xiv,gradesaver
2872,-2.6611386239528656,3,Northanger Abbey.chapter xv,gradesaver
2873,-3.3272086083889008,5,Northanger Abbey.chapter viii,gradesaver
2874,-2.996024990081787,2,Northanger Abbey.chapter xvi,gradesaver
2875,-2.4031796780499546,1,Northanger Abbey.chapter i,sparknotes
2876,-3.533960385756059,4,Northanger Abbey.chapter ii,sparknotes
2877,-3.557083317211696,6,Northanger Abbey.chapter iii,sparknotes
2878,-2.9015211343765257,5,Northanger Abbey.chapter iv,sparknotes
2879,-2.8674959897994996,3,Northanger Abbey.chapter v,sparknotes
2880,-3.485342655863081,5,Northanger Abbey.chapter vi,sparknotes
2881,-2.898695786794027,2,Northanger Abbey.chapter vii,sparknotes
2882,-3.356734275817871,2,Northanger Abbey.chapter viii,sparknotes
2883,-3.00520751693032,5,Northanger Abbey.chapter ix,sparknotes
2884,-3.0525484198615667,6,Northanger Abbey.chapter x,sparknotes
2885,-2.7628754485737193,6,Northanger Abbey.chapter xi,sparknotes
2886,-3.099779107353904,7,Northanger Abbey.chapter xii,sparknotes
2887,-3.2257366021474203,6,Northanger Abbey.chapter xiii,sparknotes
2888,-2.889934198061625,5,Northanger Abbey.chapter xiv,sparknotes
2889,-2.8287301063537598,4,Northanger Abbey.chapter xv,sparknotes
2890,-2.9607697214399065,2,Northanger Abbey.chapter xvi,sparknotes
2891,-3.8259929021199546,2,My Antonia.book 1.chapters 1-4,cliffnotes
2892,-2.779115396997203,13,My Antonia.book 1.chapters 5-8,cliffnotes
2893,-3.0333461284637453,14,My Antonia.book 1.chapters 9-12,cliffnotes
2894,-2.787472739815712,6,My Antonia.book i.chapter xiii,cliffnotes
2895,-2.6885898113250732,2,My Antonia.book i.chapter xix,cliffnotes
2896,-3.005192053318024,9,My Antonia.book 3.chapters 1-4,cliffnotes
2897,-2.7222286224365235,10,My Antonia.book 4.chapters 1-4,cliffnotes
2898,-3.037277614369112,5,My Antonia.book 5.chapters 1-3,cliffnotes
2899,-2.720686878476824,4,My Antonia.book i.chapter xiii,gradesaver
2900,-3.716551899909973,5,My Antonia.book i.chapter xix,gradesaver
2901,-3.5690747261047364,2,My Antonia.book 1.chapters 1-4,novelguide
2902,-3.249932111878144,15,My Antonia.book 1.chapters 5-8,novelguide
2903,-3.0886048595110576,12,My Antonia.book 1.chapters 9-12,novelguide
2904,-2.7032019921711514,7,My Antonia.book 3.chapters 1-4,novelguide
2905,-2.7977435275128015,9,My Antonia.book 4.chapters 1-4,novelguide
2906,-3.0485034855929287,11,My Antonia.book 5.chapters 1-3,novelguide
2907,-3.1525793119713112,9,Hamlet.act i.scene i,shmoop
2908,-3.077489618744169,11,Hamlet.act i.scene ii,shmoop
2909,-2.5912277973615208,8,Hamlet.act i.scene iii,shmoop
2910,-3.166134625673294,4,Hamlet.act i.scene iv,shmoop
2911,-2.6670865788179285,9,Hamlet.act ii.scene ii,shmoop
2912,-2.959671180898493,4,Hamlet.act iii.scene i,shmoop
2913,-3.018726258907678,7,Hamlet.act iii.scene ii,shmoop
2914,-2.5022114784486833,3,Hamlet.act iii.scene iii,shmoop
2915,-2.7269758939743043,8,Hamlet.act iii.scene iv,shmoop
2916,-2.7373889088630676,3,Hamlet.act iv.scene i,shmoop
2917,-2.5834740519523622,2,Hamlet.act iv.scene ii,shmoop
2918,-2.749034059047699,2,Hamlet.act iv.scene iii,shmoop
2919,-3.2639541890886097,3,Hamlet.act iv.scene iv,shmoop
2920,-3.0267671398494556,6,Hamlet.act iv.scene v,shmoop
2921,-2.4056055545806885,2,Hamlet.act iv.scene vi,shmoop
2922,-3.001258044872644,9,Hamlet.act iv.scene vii,shmoop
2923,-3.0447085425257683,11,Hamlet.act v.scene i,shmoop
2924,-2.877968080341816,15,Hamlet.act v.scene ii,shmoop
2925,-2.7536217727159196,4,Hamlet.act 1.scene 1,cliffnotes
2926,-2.6572577605644865,9,Hamlet.act 1.scene 2,cliffnotes
2927,-2.4686468839645386,6,Hamlet.act 1.scene 3,cliffnotes
2928,-2.702056221663952,3,Hamlet.act 1.scene 4,cliffnotes
2929,-2.2349677911171546,5,Hamlet.act 1.scene 5,cliffnotes
2930,-2.781733070101057,3,Hamlet.act 2.scene 1,cliffnotes
2931,-2.7413438835809396,10,Hamlet.act 2.scene 2,cliffnotes
2932,-2.044076113961637,2,Hamlet.act 3.scene 1,cliffnotes
2933,-2.980306402230874,7,Hamlet.act 3.scene 2,cliffnotes
2934,-2.8848699514682474,4,Hamlet.act 3.scene 3,cliffnotes
2935,-3.075079619884491,7,Hamlet.act 3.scene 4,cliffnotes
2936,-2.5382766591178045,2,Hamlet.act 4.scene 1,cliffnotes
2937,-2.274080753326416,1,Hamlet.act 4.scene 2,cliffnotes
2938,-2.5980443755785623,3,Hamlet.act 4.scene 3,cliffnotes
2939,-3.75721583366394,3,Hamlet.act 4.scene 4,cliffnotes
2940,-2.6832207195899067,6,Hamlet.act 4.scene 5,cliffnotes
2941,-2.5555812815825147,2,Hamlet.act 4.scene 6,cliffnotes
